case_id,activity,enable_time,start_time,end_time,resource
82,GenerateConfirmationMail,2024-09-15 03:06:07.416829+00:00,2024-09-15 03:06:07.416829+00:00,2024-09-15 03:06:10.029386+00:00,System_164
82,SendConfirmationMail,2024-09-15 03:06:10.029386+00:00,2024-09-15 03:06:10.029386+00:00,2024-09-15 03:06:13.003722+00:00,System_165
82,ReviewDocuments,2024-09-15 03:06:13.003722+00:00,2024-09-16 08:25:26.183173+00:00,2024-09-16 08:34:55.852017+00:00,Sachbearbeiter1
83,SendMailToParents,2024-09-15 03:08:18.644475+00:00,2024-09-15 03:08:18.644475+00:00,2024-09-15 03:08:20.667129+00:00,System_166
83,ReceiveParentsData,2024-09-15 03:08:20.667129+00:00,2024-09-15 03:08:20.667129+00:00,2024-09-15 09:18:42.551045+00:00,System_167
84,SendMailToParents,2024-09-15 03:08:22.773047+00:00,2024-09-15 03:08:22.773047+00:00,2024-09-15 03:08:25.084556+00:00,System_168
84,ReceiveParentsData,2024-09-15 03:08:25.084556+00:00,2024-09-15 03:08:25.084556+00:00,2024-09-20 14:02:34.934536+00:00,System_169
85,SendMailToParents,2024-09-15 03:10:02.998437+00:00,2024-09-15 03:10:02.998437+00:00,2024-09-15 03:10:07.109890+00:00,System_170
85,ReceiveParentsData,2024-09-15 03:10:07.109890+00:00,2024-09-15 03:10:07.109890+00:00,2024-09-22 05:13:46.557884+00:00,System_171
86,SendMailToParents,2024-09-15 03:14:21.355292+00:00,2024-09-15 03:14:21.355292+00:00,2024-09-15 03:14:23.945706+00:00,System_172
86,ReceiveParentsData,2024-09-15 03:14:23.945706+00:00,2024-09-15 03:14:23.945706+00:00,2024-09-17 14:28:20.436435+00:00,System_173
87,SendMailToParents,2024-09-15 03:18:15.936548+00:00,2024-09-15 03:18:15.936548+00:00,2024-09-15 03:18:19.105149+00:00,System_174
87,ReceiveParentsData,2024-09-15 03:18:19.105149+00:00,2024-09-15 03:18:19.105149+00:00,2024-09-20 20:20:15.387359+00:00,System_175
88,SendMailToParents,2024-09-15 03:20:02.359664+00:00,2024-09-15 03:20:02.359664+00:00,2024-09-15 03:20:04.904248+00:00,System_176
88,ReceiveParentsData,2024-09-15 03:20:04.904248+00:00,2024-09-15 03:20:04.904248+00:00,2024-09-18 00:41:39.676631+00:00,System_177
89,SendMailToParents,2024-09-15 03:21:24.809469+00:00,2024-09-15 03:21:24.809469+00:00,2024-09-15 03:21:27.489996+00:00,System_178
89,ReceiveParentsData,2024-09-15 03:21:27.489996+00:00,2024-09-15 03:21:27.489996+00:00,2024-09-17 11:57:40.812897+00:00,System_179
90,SendMailToParents,2024-09-15 03:23:24.048583+00:00,2024-09-15 03:23:24.048583+00:00,2024-09-15 03:23:27.448559+00:00,System_180
90,ReceiveParentsData,2024-09-15 03:23:27.448559+00:00,2024-09-15 03:23:27.448559+00:00,2024-09-18 15:12:49.048108+00:00,System_181
91,SendMailToParents,2024-09-15 03:23:42.777852+00:00,2024-09-15 03:23:42.777852+00:00,2024-09-15 03:23:45.120220+00:00,System_182
91,ReceiveParentsData,2024-09-15 03:23:45.120220+00:00,2024-09-15 03:23:45.120220+00:00,2024-09-15 20:53:40.760883+00:00,System_183
92,SendMailToParents,2024-09-15 03:24:14.990286+00:00,2024-09-15 03:24:14.990286+00:00,2024-09-15 03:24:19.973893+00:00,System_184
92,ReceiveParentsData,2024-09-15 03:24:19.973893+00:00,2024-09-15 03:24:19.973893+00:00,2024-09-26 14:58:40.301183+00:00,System_185
93,SendMailToParents,2024-09-15 03:26:33.732512+00:00,2024-09-15 03:26:33.732512+00:00,2024-09-15 03:26:37.698038+00:00,System_186
93,ReceiveParentsData,2024-09-15 03:26:37.698038+00:00,2024-09-15 03:26:37.698038+00:00,2024-09-15 19:35:50.658803+00:00,System_187
94,SendMailToParents,2024-09-15 03:32:26.327094+00:00,2024-09-15 03:32:26.327094+00:00,2024-09-15 03:32:30.158437+00:00,System_188
94,ReceiveParentsData,2024-09-15 03:32:30.158437+00:00,2024-09-15 03:32:30.158437+00:00,2024-09-15 23:49:41.415288+00:00,System_189
95,SendMailToParents,2024-09-15 03:33:44.516066+00:00,2024-09-15 03:33:44.516066+00:00,2024-09-15 03:33:47.577628+00:00,System_190
95,ReceiveParentsData,2024-09-15 03:33:47.577628+00:00,2024-09-15 03:33:47.577628+00:00,2024-09-20 13:24:53.484731+00:00,System_191
96,SendMailToParents,2024-09-15 03:37:09.382510+00:00,2024-09-15 03:37:09.382510+00:00,2024-09-15 03:37:11.410420+00:00,System_192
96,ReceiveParentsData,2024-09-15 03:37:11.410420+00:00,2024-09-15 03:37:11.410420+00:00,2024-09-21 00:52:06.315225+00:00,System_193
97,SendMailToParents,2024-09-15 03:42:38.893025+00:00,2024-09-15 03:42:38.893025+00:00,2024-09-15 03:42:41.749328+00:00,System_194
97,ReceiveParentsData,2024-09-15 03:42:41.749328+00:00,2024-09-15 03:42:41.749328+00:00,2024-09-15 13:24:27.403166+00:00,System_195
98,SendMailToParents,2024-09-15 03:44:25.331415+00:00,2024-09-15 03:44:25.331415+00:00,2024-09-15 03:44:28.054719+00:00,System_196
98,ReceiveParentsData,2024-09-15 03:44:28.054719+00:00,2024-09-15 03:44:28.054719+00:00,2024-09-29 06:18:33.194908+00:00,System_197
99,SendMailToParents,2024-09-15 03:44:48.769979+00:00,2024-09-15 03:44:48.769979+00:00,2024-09-15 03:44:52.164336+00:00,System_198
99,ReceiveParentsData,2024-09-15 03:44:52.164336+00:00,2024-09-15 03:44:52.164336+00:00,2024-09-23 17:16:03.339318+00:00,System_199
100,GenerateConfirmationMail,2024-09-15 03:50:33.014360+00:00,2024-09-15 03:50:33.014360+00:00,2024-09-15 03:50:35.767278+00:00,System_200
100,SendConfirmationMail,2024-09-15 03:50:35.767278+00:00,2024-09-15 03:50:35.767278+00:00,2024-09-15 03:50:38.323309+00:00,System_201
100,ReviewDocuments,2024-09-15 03:50:38.323309+00:00,2024-09-16 08:32:15.280026+00:00,2024-09-16 08:40:39.661743+00:00,Sachbearbeiter3
101,GenerateConfirmationMail,2024-09-15 03:50:46.389032+00:00,2024-09-15 03:50:46.389032+00:00,2024-09-15 03:50:48.019330+00:00,System_202
101,SendConfirmationMail,2024-09-15 03:50:48.019330+00:00,2024-09-15 03:50:48.019330+00:00,2024-09-15 03:50:51.856845+00:00,System_203
101,ReviewDocuments,2024-09-15 03:50:51.856845+00:00,2024-09-16 08:33:22.591588+00:00,2024-09-16 08:44:11.979725+00:00,Sachbearbeiter2
102,SendMailToParents,2024-09-15 03:51:37.993118+00:00,2024-09-15 03:51:37.993118+00:00,2024-09-15 03:51:42.675980+00:00,System_204
102,ReceiveParentsData,2024-09-15 03:51:42.675980+00:00,2024-09-15 03:51:42.675980+00:00,2024-09-17 04:56:24.958644+00:00,System_205
103,SendMailToParents,2024-09-15 03:57:52.272225+00:00,2024-09-15 03:57:52.272225+00:00,2024-09-15 03:57:56.760163+00:00,System_206
103,ReceiveParentsData,2024-09-15 03:57:56.760163+00:00,2024-09-15 03:57:56.760163+00:00,2024-09-21 16:43:50.608462+00:00,System_207
104,SendMailToParents,2024-09-15 03:58:53.411346+00:00,2024-09-15 03:58:53.411346+00:00,2024-09-15 03:58:57.499037+00:00,System_208
104,ReceiveParentsData,2024-09-15 03:58:57.499037+00:00,2024-09-15 03:58:57.499037+00:00,2024-09-20 10:03:51.521512+00:00,System_209
105,SendMailToParents,2024-09-15 04:01:53.803040+00:00,2024-09-15 04:01:53.803040+00:00,2024-09-15 04:01:56.459885+00:00,System_210
105,ReceiveParentsData,2024-09-15 04:01:56.459885+00:00,2024-09-15 04:01:56.459885+00:00,2024-09-15 06:45:58.431355+00:00,System_211
106,SendMailToParents,2024-09-15 04:03:52.963932+00:00,2024-09-15 04:03:52.963932+00:00,2024-09-15 04:03:57.545881+00:00,System_212
106,ReceiveParentsData,2024-09-15 04:03:57.545881+00:00,2024-09-15 04:03:57.545881+00:00,2024-09-15 10:56:08.566522+00:00,System_213
107,SendMailToParents,2024-09-15 04:06:16.642572+00:00,2024-09-15 04:06:16.642572+00:00,2024-09-15 04:06:20.075636+00:00,System_214
107,ReceiveParentsData,2024-09-15 04:06:20.075636+00:00,2024-09-15 04:06:20.075636+00:00,2024-09-15 12:05:23.368473+00:00,System_215
108,SendMailToParents,2024-09-15 04:07:42.565104+00:00,2024-09-15 04:07:42.565104+00:00,2024-09-15 04:07:46.800776+00:00,System_216
108,ReceiveParentsData,2024-09-15 04:07:46.800776+00:00,2024-09-15 04:07:46.800776+00:00,2024-09-16 17:11:09.828935+00:00,System_217
109,SendMailToParents,2024-09-15 04:08:21.472346+00:00,2024-09-15 04:08:21.472346+00:00,2024-09-15 04:08:25.174221+00:00,System_218
109,ReceiveParentsData,2024-09-15 04:08:25.174221+00:00,2024-09-15 04:08:25.174221+00:00,2024-09-19 05:50:15.980752+00:00,System_219
110,SendMailToParents,2024-09-15 04:11:42.412819+00:00,2024-09-15 04:11:42.412819+00:00,2024-09-15 04:11:46.346773+00:00,System_220
110,ReceiveParentsData,2024-09-15 04:11:46.346773+00:00,2024-09-15 04:11:46.346773+00:00,2024-09-16 11:27:11.151189+00:00,System_221
111,GenerateConfirmationMail,2024-09-15 04:12:19.621728+00:00,2024-09-15 04:12:19.621728+00:00,2024-09-15 04:12:22.579453+00:00,System_222
111,SendConfirmationMail,2024-09-15 04:12:22.579453+00:00,2024-09-15 04:12:22.579453+00:00,2024-09-15 04:12:26.276824+00:00,System_223
111,ReviewDocuments,2024-09-15 04:12:26.276824+00:00,2024-09-16 08:34:55.852017+00:00,2024-09-16 08:45:54.842806+00:00,Sachbearbeiter1
112,GenerateConfirmationMail,2024-09-15 04:12:39.342121+00:00,2024-09-15 04:12:39.342121+00:00,2024-09-15 04:12:41.423862+00:00,System_224
112,SendConfirmationMail,2024-09-15 04:12:41.423862+00:00,2024-09-15 04:12:41.423862+00:00,2024-09-15 04:12:46.205916+00:00,System_225
112,ReviewDocuments,2024-09-15 04:12:46.205916+00:00,2024-09-16 08:40:39.661743+00:00,2024-09-16 08:50:43.533632+00:00,Sachbearbeiter3
113,SendMailToParents,2024-09-15 04:14:32.432035+00:00,2024-09-15 04:14:32.432035+00:00,2024-09-15 04:14:37.083573+00:00,System_226
113,ReceiveParentsData,2024-09-15 04:14:37.083573+00:00,2024-09-15 04:14:37.083573+00:00,2024-09-22 06:21:29.689709+00:00,System_227
114,SendMailToParents,2024-09-15 04:19:22.630353+00:00,2024-09-15 04:19:22.630353+00:00,2024-09-15 04:19:25.012749+00:00,System_228
114,ReceiveParentsData,2024-09-15 04:19:25.012749+00:00,2024-09-15 04:19:25.012749+00:00,2024-09-20 14:38:38.170218+00:00,System_229
115,SendMailToParents,2024-09-15 04:20:41.901162+00:00,2024-09-15 04:20:41.901162+00:00,2024-09-15 04:20:45.648154+00:00,System_230
115,ReceiveParentsData,2024-09-15 04:20:45.648154+00:00,2024-09-15 04:20:45.648154+00:00,2024-09-26 17:25:39.688454+00:00,System_231
116,SendMailToParents,2024-09-15 04:22:31.840617+00:00,2024-09-15 04:22:31.840617+00:00,2024-09-15 04:22:35.423789+00:00,System_232
116,ReceiveParentsData,2024-09-15 04:22:35.423789+00:00,2024-09-15 04:22:35.423789+00:00,2024-09-15 20:49:51.684614+00:00,System_233
117,SendMailToParents,2024-09-15 04:23:56.493773+00:00,2024-09-15 04:23:56.493773+00:00,2024-09-15 04:24:00.801917+00:00,System_234
117,ReceiveParentsData,2024-09-15 04:24:00.801917+00:00,2024-09-15 04:24:00.801917+00:00,2024-09-16 00:42:13.224421+00:00,System_235
118,SendMailToParents,2024-09-15 04:25:37.835595+00:00,2024-09-15 04:25:37.835595+00:00,2024-09-15 04:25:42.351979+00:00,System_236
118,ReceiveParentsData,2024-09-15 04:25:42.351979+00:00,2024-09-15 04:25:42.351979+00:00,2024-09-17 01:22:54.716710+00:00,System_237
119,SendMailToParents,2024-09-15 04:29:28.129074+00:00,2024-09-15 04:29:28.129074+00:00,2024-09-15 04:29:30.232232+00:00,System_238
119,ReceiveParentsData,2024-09-15 04:29:30.232232+00:00,2024-09-15 04:29:30.232232+00:00,2024-09-17 20:15:30.159248+00:00,System_239
120,GenerateConfirmationMail,2024-09-15 04:29:56.410226+00:00,2024-09-15 04:29:56.410226+00:00,2024-09-15 04:29:58.040504+00:00,System_240
120,SendConfirmationMail,2024-09-15 04:29:58.040504+00:00,2024-09-15 04:29:58.040504+00:00,2024-09-15 04:30:02.622334+00:00,System_241
120,ReviewDocuments,2024-09-15 04:30:02.622334+00:00,2024-09-16 08:44:11.979725+00:00,2024-09-16 08:54:09.781936+00:00,Sachbearbeiter2
121,GenerateConfirmationMail,2024-09-15 04:33:14.890741+00:00,2024-09-15 04:33:14.890741+00:00,2024-09-15 04:33:16.899331+00:00,System_242
121,SendConfirmationMail,2024-09-15 04:33:16.899331+00:00,2024-09-15 04:33:16.899331+00:00,2024-09-15 04:33:19.014496+00:00,System_243
121,ReviewDocuments,2024-09-15 04:33:19.014496+00:00,2024-09-16 08:45:54.842806+00:00,2024-09-16 08:56:56.773027+00:00,Sachbearbeiter1
122,SendMailToParents,2024-09-15 04:37:48.094325+00:00,2024-09-15 04:37:48.094325+00:00,2024-09-15 04:37:51.124260+00:00,System_244
122,ReceiveParentsData,2024-09-15 04:37:51.124260+00:00,2024-09-15 04:37:51.124260+00:00,2024-10-01 17:10:47.622399+00:00,System_245
123,SendMailToParents,2024-09-15 04:38:42.032512+00:00,2024-09-15 04:38:42.032512+00:00,2024-09-15 04:38:45.352914+00:00,System_246
123,ReceiveParentsData,2024-09-15 04:38:45.352914+00:00,2024-09-15 04:38:45.352914+00:00,2024-09-29 01:01:37.333307+00:00,System_247
124,SendMailToParents,2024-09-15 04:39:56.725310+00:00,2024-09-15 04:39:56.725310+00:00,2024-09-15 04:40:00.684970+00:00,System_248
124,ReceiveParentsData,2024-09-15 04:40:00.684970+00:00,2024-09-15 04:40:00.684970+00:00,2024-09-15 21:31:24.425958+00:00,System_249
125,SendMailToParents,2024-09-15 04:43:07.729685+00:00,2024-09-15 04:43:07.729685+00:00,2024-09-15 04:43:12.623148+00:00,System_250
125,ReceiveParentsData,2024-09-15 04:43:12.623148+00:00,2024-09-15 04:43:12.623148+00:00,2024-09-20 21:12:12.755803+00:00,System_251
126,SendMailToParents,2024-09-15 04:45:01.590285+00:00,2024-09-15 04:45:01.590285+00:00,2024-09-15 04:45:05.152056+00:00,System_252
126,ReceiveParentsData,2024-09-15 04:45:05.152056+00:00,2024-09-15 04:45:05.152056+00:00,2024-09-18 06:47:38.781625+00:00,System_253
127,SendMailToParents,2024-09-15 04:46:26.626429+00:00,2024-09-15 04:46:26.626429+00:00,2024-09-15 04:46:29.653493+00:00,System_254
127,ReceiveParentsData,2024-09-15 04:46:29.653493+00:00,2024-09-15 04:46:29.653493+00:00,2024-09-15 10:52:22.845837+00:00,System_255
128,SendMailToParents,2024-09-15 04:51:29.172036+00:00,2024-09-15 04:51:29.172036+00:00,2024-09-15 04:51:32.429922+00:00,System_256
128,ReceiveParentsData,2024-09-15 04:51:32.429922+00:00,2024-09-15 04:51:32.429922+00:00,2024-09-17 09:32:36.007003+00:00,System_257
129,SendMailToParents,2024-09-15 04:53:06.502471+00:00,2024-09-15 04:53:06.502471+00:00,2024-09-15 04:53:10.943610+00:00,System_258
129,ReceiveParentsData,2024-09-15 04:53:10.943610+00:00,2024-09-15 04:53:10.943610+00:00,2024-09-16 12:06:06.495900+00:00,System_259
130,SendMailToParents,2024-09-15 04:59:05.665617+00:00,2024-09-15 04:59:05.665617+00:00,2024-09-15 04:59:07.689132+00:00,System_260
130,ReceiveParentsData,2024-09-15 04:59:07.689132+00:00,2024-09-15 04:59:07.689132+00:00,2024-09-17 00:23:31.482468+00:00,System_261
131,SendMailToParents,2024-09-15 05:03:31.357359+00:00,2024-09-15 05:03:31.357359+00:00,2024-09-15 05:03:36.156195+00:00,System_262
131,ReceiveParentsData,2024-09-15 05:03:36.156195+00:00,2024-09-15 05:03:36.156195+00:00,2024-09-21 06:32:11.830757+00:00,System_263
132,SendMailToParents,2024-09-15 05:04:20.886514+00:00,2024-09-15 05:04:20.886514+00:00,2024-09-15 05:04:25.276533+00:00,System_264
132,ReceiveParentsData,2024-09-15 05:04:25.276533+00:00,2024-09-15 05:04:25.276533+00:00,2024-09-19 02:55:20.439579+00:00,System_265
133,SendMailToParents,2024-09-15 05:04:50.070958+00:00,2024-09-15 05:04:50.070958+00:00,2024-09-15 05:04:53.643208+00:00,System_266
133,ReceiveParentsData,2024-09-15 05:04:53.643208+00:00,2024-09-15 05:04:53.643208+00:00,2024-09-22 04:36:33.185539+00:00,System_267
134,SendMailToParents,2024-09-15 05:05:05.366256+00:00,2024-09-15 05:05:05.366256+00:00,2024-09-15 05:05:07.891537+00:00,System_268
134,ReceiveParentsData,2024-09-15 05:05:07.891537+00:00,2024-09-15 05:05:07.891537+00:00,2024-09-15 12:32:49.515479+00:00,System_269
135,SendMailToParents,2024-09-15 05:07:09.487275+00:00,2024-09-15 05:07:09.487275+00:00,2024-09-15 05:07:12.910896+00:00,System_270
135,ReceiveParentsData,2024-09-15 05:07:12.910896+00:00,2024-09-15 05:07:12.910896+00:00,2024-09-15 22:19:25.306428+00:00,System_271
136,SendMailToParents,2024-09-15 05:09:20.522549+00:00,2024-09-15 05:09:20.522549+00:00,2024-09-15 05:09:24.124405+00:00,System_272
136,ReceiveParentsData,2024-09-15 05:09:24.124405+00:00,2024-09-15 05:09:24.124405+00:00,2024-09-16 07:20:21.134044+00:00,System_273
137,SendMailToParents,2024-09-15 05:16:03.857913+00:00,2024-09-15 05:16:03.857913+00:00,2024-09-15 05:16:07.659938+00:00,System_274
137,ReceiveParentsData,2024-09-15 05:16:07.659938+00:00,2024-09-15 05:16:07.659938+00:00,2024-09-19 10:33:44.167088+00:00,System_275
138,GenerateConfirmationMail,2024-09-15 05:16:30.044141+00:00,2024-09-15 05:16:30.044141+00:00,2024-09-15 05:16:32.414440+00:00,System_276
138,SendConfirmationMail,2024-09-15 05:16:32.414440+00:00,2024-09-15 05:16:32.414440+00:00,2024-09-15 05:16:35.246981+00:00,System_277
138,ReviewDocuments,2024-09-15 05:16:35.246981+00:00,2024-09-16 08:50:43.533632+00:00,2024-09-16 09:00:55.792340+00:00,Sachbearbeiter3
139,SendMailToParents,2024-09-15 05:22:45.069570+00:00,2024-09-15 05:22:45.069570+00:00,2024-09-15 05:22:48.777641+00:00,System_278
139,ReceiveParentsData,2024-09-15 05:22:48.777641+00:00,2024-09-15 05:22:48.777641+00:00,2024-09-15 16:03:36.295538+00:00,System_279
140,SendMailToParents,2024-09-15 05:29:20.504848+00:00,2024-09-15 05:29:20.504848+00:00,2024-09-15 05:29:25.472581+00:00,System_280
140,ReceiveParentsData,2024-09-15 05:29:25.472581+00:00,2024-09-15 05:29:25.472581+00:00,2024-09-16 03:57:14.578812+00:00,System_281
141,SendMailToParents,2024-09-15 05:30:05.792583+00:00,2024-09-15 05:30:05.792583+00:00,2024-09-15 05:30:08.988993+00:00,System_282
141,ReceiveParentsData,2024-09-15 05:30:08.988993+00:00,2024-09-15 05:30:08.988993+00:00,2024-09-15 14:35:56.767636+00:00,System_283
142,GenerateConfirmationMail,2024-09-15 05:30:55.129938+00:00,2024-09-15 05:30:55.129938+00:00,2024-09-15 05:30:57.510021+00:00,System_284
142,SendConfirmationMail,2024-09-15 05:30:57.510021+00:00,2024-09-15 05:30:57.510021+00:00,2024-09-15 05:31:00.006529+00:00,System_285
142,ReviewDocuments,2024-09-15 05:31:00.006529+00:00,2024-09-16 08:54:09.781936+00:00,2024-09-16 09:02:48.912633+00:00,Sachbearbeiter2
143,SendMailToParents,2024-09-15 05:31:45.672115+00:00,2024-09-15 05:31:45.672115+00:00,2024-09-15 05:31:49.465952+00:00,System_286
143,ReceiveParentsData,2024-09-15 05:31:49.465952+00:00,2024-09-15 05:31:49.465952+00:00,2024-09-17 23:48:36.636235+00:00,System_287
144,SendMailToParents,2024-09-15 05:35:42.287358+00:00,2024-09-15 05:35:42.287358+00:00,2024-09-15 05:35:46.556025+00:00,System_288
144,ReceiveParentsData,2024-09-15 05:35:46.556025+00:00,2024-09-15 05:35:46.556025+00:00,2024-09-23 05:46:10.222650+00:00,System_289
27,GenerateConfirmationMail,2024-09-15 05:35:58.979851+00:00,2024-09-15 05:35:58.979851+00:00,2024-09-15 05:36:00.665671+00:00,System_290
27,SendConfirmationMail,2024-09-15 05:36:00.665671+00:00,2024-09-15 05:36:00.665671+00:00,2024-09-15 05:36:05.093750+00:00,System_291
27,ReviewDocuments,2024-09-15 05:36:05.093750+00:00,2024-09-16 08:56:56.773027+00:00,2024-09-16 09:07:38.067107+00:00,Sachbearbeiter1
145,GenerateConfirmationMail,2024-09-15 05:43:31.188131+00:00,2024-09-15 05:43:31.188131+00:00,2024-09-15 05:43:33.931645+00:00,System_292
145,SendConfirmationMail,2024-09-15 05:43:33.931645+00:00,2024-09-15 05:43:33.931645+00:00,2024-09-15 05:43:36.022751+00:00,System_293
145,ReviewDocuments,2024-09-15 05:43:36.022751+00:00,2024-09-16 09:00:55.792340+00:00,2024-09-16 09:11:00.417224+00:00,Sachbearbeiter3
146,GenerateConfirmationMail,2024-09-15 05:45:43.270768+00:00,2024-09-15 05:45:43.270768+00:00,2024-09-15 05:45:45.780867+00:00,System_294
146,SendConfirmationMail,2024-09-15 05:45:45.780867+00:00,2024-09-15 05:45:45.780867+00:00,2024-09-15 05:45:49.339595+00:00,System_295
146,ReviewDocuments,2024-09-15 05:45:49.339595+00:00,2024-09-16 09:02:48.912633+00:00,2024-09-16 09:12:04.358672+00:00,Sachbearbeiter2
147,SendMailToParents,2024-09-15 05:46:03.195760+00:00,2024-09-15 05:46:03.195760+00:00,2024-09-15 05:46:05.559368+00:00,System_296
147,ReceiveParentsData,2024-09-15 05:46:05.559368+00:00,2024-09-15 05:46:05.559368+00:00,2024-09-18 10:07:43.755631+00:00,System_297
148,SendMailToParents,2024-09-15 05:49:23.543364+00:00,2024-09-15 05:49:23.543364+00:00,2024-09-15 05:49:27.293859+00:00,System_298
148,ReceiveParentsData,2024-09-15 05:49:27.293859+00:00,2024-09-15 05:49:27.293859+00:00,2024-09-16 14:24:48.707048+00:00,System_299
149,SendMailToParents,2024-09-15 05:55:35.338916+00:00,2024-09-15 05:55:35.338916+00:00,2024-09-15 05:55:38.415688+00:00,System_300
149,ReceiveParentsData,2024-09-15 05:55:38.415688+00:00,2024-09-15 05:55:38.415688+00:00,2024-09-17 21:46:07.843494+00:00,System_301
150,SendMailToParents,2024-09-15 05:56:44.631792+00:00,2024-09-15 05:56:44.631792+00:00,2024-09-15 05:56:48.777890+00:00,System_302
150,ReceiveParentsData,2024-09-15 05:56:48.777890+00:00,2024-09-15 05:56:48.777890+00:00,2024-09-19 09:20:46.749967+00:00,System_303
151,SendMailToParents,2024-09-15 06:02:34.103343+00:00,2024-09-15 06:02:34.103343+00:00,2024-09-15 06:02:38.607738+00:00,System_304
151,ReceiveParentsData,2024-09-15 06:02:38.607738+00:00,2024-09-15 06:02:38.607738+00:00,2024-09-15 21:04:28.544045+00:00,System_305
152,SendMailToParents,2024-09-15 06:06:05.314297+00:00,2024-09-15 06:06:05.314297+00:00,2024-09-15 06:06:07.340418+00:00,System_306
152,ReceiveParentsData,2024-09-15 06:06:07.340418+00:00,2024-09-15 06:06:07.340418+00:00,2024-09-22 04:59:57.762406+00:00,System_307
153,SendMailToParents,2024-09-15 06:12:57.185656+00:00,2024-09-15 06:12:57.185656+00:00,2024-09-15 06:13:01.732434+00:00,System_308
