document_id,application_id,doc_type,doc_category,status,submission_date,reviewed,printed,archived
DOC_000282,APP_000066,Immatrikulationsbescheinigung,Student,Received,2024-09-18 04:23:39,True,False,False
DOC_000283,APP_000066,Formblatt 3,Eltern,Received,2024-09-18 04:23:39,True,False,False
DOC_000284,APP_000066,Einkommensnachweis Eltern,Eltern,Received,2024-09-05 22:01:11,True,False,False
DOC_000285,APP_000067,Formblatt 1,Student,Received,2024-09-13 19:01:40,True,False,False
DOC_000286,APP_000067,Immatrikulationsbescheinigung,Student,Received,2024-09-13 19:01:40,True,False,False
DOC_000287,APP_000067,Formblatt 3,Eltern,Received,2024-09-13 19:01:40,True,False,False
DOC_000288,APP_000067,Einkommensnachweis Eltern,Eltern,Received,2024-09-06 23:37:05,True,False,False
DOC_000289,APP_000067,Mietbescheinigung,Student,Received,2024-09-13 19:01:40,True,False,False
DOC_000290,APP_000068,Formblatt 1,Student,Received,2024-09-20 00:05:06,True,False,False
DOC_000291,APP_000068,Immatrikulationsbescheinigung,Student,Received,2024-09-20 00:05:06,True,False,False
DOC_000292,APP_000068,Formblatt 3,Eltern,Received,2024-09-27 12:17:08,True,False,False
DOC_000293,APP_000068,Einkommensnachweis Eltern,Eltern,Received,2024-09-04 12:33:59,True,False,False
DOC_000294,APP_000068,Mietbescheinigung,Student,Received,2024-09-20 00:05:06,True,False,False
DOC_000295,APP_000069,Formblatt 1,Student,Received,2024-09-30 01:09:01,True,False,False
DOC_000296,APP_000069,Immatrikulationsbescheinigung,Student,Received,2024-09-30 01:09:01,True,False,False
DOC_000297,APP_000069,Formblatt 3,Eltern,Received,2024-09-30 01:09:01,True,False,False
DOC_000298,APP_000069,Einkommensnachweis Eltern,Eltern,Received,2024-09-08 13:52:41,True,False,False
DOC_000299,APP_000070,Formblatt 1,Student,Received,2024-10-30 22:27:13,True,False,False
DOC_000300,APP_000070,Immatrikulationsbescheinigung,Student,Received,2024-11-16 17:21:17,True,False,False
DOC_000301,APP_000070,Formblatt 3,Eltern,Received,2024-09-28 01:47:01,True,False,False
DOC_000302,APP_000070,Einkommensnachweis Eltern,Eltern,Received,2024-09-06 02:47:39,True,False,False
DOC_000303,APP_000070,Mietbescheinigung,Student,Received,2024-09-28 01:47:01,True,False,False
DOC_000304,APP_000071,Formblatt 1,Student,Received,2024-09-22 09:02:49,True,False,False
DOC_000305,APP_000071,Immatrikulationsbescheinigung,Student,Received,2024-10-06 11:35:00,True,False,False
DOC_000306,APP_000071,Formblatt 3,Eltern,Received,2024-09-22 09:02:49,True,False,False
DOC_000307,APP_000071,Einkommensnachweis Eltern,Eltern,Received,2024-09-22 09:02:49,True,False,False
DOC_000308,APP_000071,Mietbescheinigung,Student,Received,2024-09-22 09:02:49,True,False,False
DOC_000309,APP_000072,Formblatt 1,Student,Received,2024-09-19 09:36:29,True,False,False
DOC_000310,APP_000072,Immatrikulationsbescheinigung,Student,Received,2024-09-19 09:36:29,True,False,False
DOC_000311,APP_000072,Mietbescheinigung,Student,Received,2024-10-01 23:10:44,True,False,False
DOC_000312,APP_000073,Formblatt 1,Student,Received,2024-09-28 03:20:44,True,False,False
DOC_000313,APP_000073,Immatrikulationsbescheinigung,Student,Received,2024-10-18 11:13:48,True,False,False
DOC_000314,APP_000073,Formblatt 3,Eltern,Received,2024-09-28 03:20:44,True,False,False
DOC_000315,APP_000073,Einkommensnachweis Eltern,Eltern,Received,2024-09-07 13:05:49,True,False,False
DOC_000316,APP_000074,Formblatt 1,Student,Received,2024-09-24 15:08:47,True,False,False
DOC_000317,APP_000074,Immatrikulationsbescheinigung,Student,Received,2024-09-24 15:08:47,True,False,False
DOC_000318,APP_000074,Formblatt 3,Eltern,Received,2024-09-24 15:08:47,True,False,False
DOC_000319,APP_000074,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 00:14:22,True,False,False
DOC_000320,APP_000074,Mietbescheinigung,Student,Received,2024-09-24 15:08:47,True,False,False
DOC_000321,APP_000075,Formblatt 1,Student,Received,2024-09-08 04:11:47,True,False,False
DOC_000322,APP_000075,Immatrikulationsbescheinigung,Student,Received,2024-09-08 04:11:47,True,False,False
DOC_000323,APP_000076,Formblatt 1,Student,Received,2024-09-16 03:10:47,True,False,False
DOC_000324,APP_000076,Immatrikulationsbescheinigung,Student,Received,2024-09-16 03:10:47,True,False,False
DOC_000325,APP_000077,Formblatt 1,Student,Received,2024-09-18 13:23:03,True,False,False
DOC_000326,APP_000077,Immatrikulationsbescheinigung,Student,Received,2024-09-18 13:23:03,True,False,False
DOC_000327,APP_000078,Formblatt 1,Student,Received,2024-09-20 19:43:12,True,False,False
DOC_000328,APP_000078,Immatrikulationsbescheinigung,Student,Received,2024-09-20 19:43:12,True,False,False
DOC_000329,APP_000078,Formblatt 3,Eltern,Received,2024-09-20 19:43:12,True,False,False
DOC_000330,APP_000078,Einkommensnachweis Eltern,Eltern,Received,2024-09-06 07:22:35,True,False,False
DOC_000331,APP_000078,Mietbescheinigung,Student,Received,2024-09-20 19:43:12,True,False,False
DOC_000332,APP_000079,Formblatt 1,Student,Received,2024-09-27 22:38:53,True,False,False
DOC_000333,APP_000079,Immatrikulationsbescheinigung,Student,Received,2024-09-27 22:38:53,True,False,False
DOC_000334,APP_000079,Formblatt 3,Eltern,Received,2024-09-27 22:38:53,True,False,False
DOC_000335,APP_000079,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 08:35:57,True,False,False
DOC_000336,APP_000080,Formblatt 1,Student,Received,2024-09-18 14:17:37,True,False,False
DOC_000337,APP_000080,Immatrikulationsbescheinigung,Student,Received,2024-09-18 14:17:37,True,False,False
DOC_000338,APP_000080,Formblatt 3,Eltern,Received,2024-09-18 14:17:37,True,False,False
DOC_000339,APP_000080,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 01:34:25,True,False,False
DOC_000340,APP_000081,Formblatt 1,Student,Received,2024-09-30 12:05:47,True,False,False
DOC_000341,APP_000081,Immatrikulationsbescheinigung,Student,Received,2024-11-06 16:39:16,True,False,False
DOC_000342,APP_000081,Formblatt 3,Eltern,Received,2024-09-30 12:05:47,True,False,False
DOC_000343,APP_000081,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 14:51:36,True,False,False
DOC_000344,APP_000081,Mietbescheinigung,Student,Received,2024-09-30 12:05:47,True,False,False
DOC_000345,APP_000082,Formblatt 1,Student,Received,2024-10-01 17:52:43,True,False,False
DOC_000346,APP_000082,Immatrikulationsbescheinigung,Student,Received,2024-10-01 17:52:43,True,False,False
DOC_000347,APP_000082,Formblatt 3,Eltern,Received,2024-10-01 17:52:43,True,False,False
DOC_000348,APP_000082,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 03:59:31,True,False,False
DOC_000349,APP_000082,Mietbescheinigung,Student,Received,2024-10-19 01:09:51,True,False,False
DOC_000350,APP_000083,Formblatt 1,Student,Received,2024-09-13 12:33:08,True,False,False
DOC_000351,APP_000083,Immatrikulationsbescheinigung,Student,Received,2024-09-13 12:33:08,True,False,False
DOC_000352,APP_000083,Mietbescheinigung,Student,Received,2024-09-13 12:33:08,True,False,False
DOC_000353,APP_000084,Formblatt 1,Student,Received,2024-09-16 03:59:04,True,False,False
DOC_000354,APP_000084,Immatrikulationsbescheinigung,Student,Received,2024-09-16 03:59:04,True,False,False
DOC_000355,APP_000084,Formblatt 3,Eltern,Received,2024-09-16 03:59:04,True,False,False
DOC_000356,APP_000084,Einkommensnachweis Eltern,Eltern,Received,2024-09-05 12:35:22,True,False,False
DOC_000357,APP_000084,Mietbescheinigung,Student,Received,2024-09-16 03:59:04,True,False,False
DOC_000358,APP_000085,Formblatt 1,Student,Received,2024-09-26 06:59:23,True,False,False
DOC_000359,APP_000085,Immatrikulationsbescheinigung,Student,Received,2024-09-26 06:59:23,True,False,False
DOC_000360,APP_000085,Formblatt 3,Eltern,Received,2024-09-26 06:59:23,True,False,False
DOC_000361,APP_000085,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 03:38:33,True,False,False
DOC_000362,APP_000086,Formblatt 1,Student,Received,2024-09-24 09:24:26,True,False,False
DOC_000363,APP_000086,Immatrikulationsbescheinigung,Student,Received,2024-09-24 09:24:26,True,False,False
DOC_000364,APP_000086,Formblatt 3,Eltern,Received,2024-09-24 09:24:26,True,False,False
DOC_000365,APP_000086,Einkommensnachweis Eltern,Eltern,Received,2024-09-05 16:39:29,True,False,False
DOC_000366,APP_000087,Formblatt 1,Student,Received,2024-09-21 21:23:05,True,False,False
DOC_000367,APP_000087,Immatrikulationsbescheinigung,Student,Received,2024-09-21 21:23:05,True,False,False
DOC_000368,APP_000087,Formblatt 3,Eltern,Received,2024-09-21 21:23:05,True,False,False
DOC_000369,APP_000087,Einkommensnachweis Eltern,Eltern,Received,2024-09-21 21:23:05,True,False,False
DOC_000370,APP_000088,Formblatt 1,Student,Received,2024-09-30 20:44:02,True,False,False
DOC_000371,APP_000088,Immatrikulationsbescheinigung,Student,Received,2024-09-30 20:44:02,True,False,False
DOC_000372,APP_000088,Formblatt 3,Eltern,Received,2024-09-30 20:44:02,True,False,False
DOC_000373,APP_000088,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 21:20:43,True,False,False
DOC_000374,APP_000088,Mietbescheinigung,Student,Received,2024-09-30 20:44:02,True,False,False
DOC_000375,APP_000089,Formblatt 1,Student,Received,2024-09-16 07:12:02,True,False,False
DOC_000376,APP_000089,Immatrikulationsbescheinigung,Student,Received,2024-09-16 07:12:02,True,False,False
DOC_000377,APP_000089,Formblatt 3,Eltern,Received,2024-09-16 07:12:02,True,False,False
DOC_000378,APP_000089,Einkommensnachweis Eltern,Eltern,Received,2024-09-06 07:42:12,True,False,False
DOC_000379,APP_000089,Mietbescheinigung,Student,Received,2024-09-16 07:12:02,True,False,False
DOC_000380,APP_000090,Formblatt 1,Student,Received,2024-09-19 12:51:05,True,False,False
DOC_000381,APP_000090,Immatrikulationsbescheinigung,Student,Received,2024-09-19 12:51:05,True,False,False
DOC_000382,APP_000091,Formblatt 1,Student,Received,2024-09-23 12:49:50,True,False,False
DOC_000383,APP_000091,Immatrikulationsbescheinigung,Student,Received,2024-09-23 12:49:50,True,False,False
DOC_000384,APP_000091,Formblatt 3,Eltern,Received,2024-09-23 12:49:50,True,False,False
DOC_000385,APP_000091,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 12:49:50,True,False,False
DOC_000386,APP_000091,Mietbescheinigung,Student,Received,2024-09-23 12:49:50,True,False,False
DOC_000387,APP_000092,Formblatt 1,Student,Received,2024-09-21 20:30:47,True,False,False
DOC_000388,APP_000092,Immatrikulationsbescheinigung,Student,Received,2024-09-21 20:30:47,True,False,False
DOC_000389,APP_000092,Formblatt 3,Eltern,Received,2024-09-21 20:30:47,True,False,False
DOC_000390,APP_000092,Einkommensnachweis Eltern,Eltern,Received,2024-09-08 14:36:57,True,False,False
DOC_000391,APP_000092,Mietbescheinigung,Student,Received,2024-09-21 20:30:47,True,False,False
DOC_000392,APP_000093,Formblatt 1,Student,Received,2024-09-29 07:09:59,True,False,False
DOC_000393,APP_000093,Immatrikulationsbescheinigung,Student,Received,2024-09-29 07:09:59,True,False,False
DOC_000394,APP_000093,Formblatt 3,Eltern,Received,2024-09-29 07:09:59,True,False,False
DOC_000395,APP_000093,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 05:13:16,True,False,False
DOC_000396,APP_000094,Formblatt 1,Student,Missing,,False,False,False
DOC_000397,APP_000094,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_000398,APP_000094,Formblatt 3,Eltern,Missing,,False,False,False
DOC_000399,APP_000094,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 03:42:06,False,False,False
DOC_000400,APP_000094,Mietbescheinigung,Student,Missing,,False,False,False
DOC_000401,APP_000095,Formblatt 1,Student,Received,2024-09-18 21:41:28,True,False,False
DOC_000402,APP_000095,Immatrikulationsbescheinigung,Student,Received,2024-09-18 21:41:28,True,False,False
DOC_000403,APP_000095,Formblatt 3,Eltern,Received,2024-09-18 21:41:28,True,False,False
DOC_000404,APP_000095,Einkommensnachweis Eltern,Eltern,Received,2024-09-29 04:37:10,True,False,False
DOC_000405,APP_000095,Mietbescheinigung,Student,Received,2024-09-29 04:37:10,True,False,False
DOC_000406,APP_000096,Formblatt 1,Student,Received,2024-09-24 09:36:02,True,False,False
DOC_000407,APP_000096,Immatrikulationsbescheinigung,Student,Received,2024-09-24 09:36:02,True,False,False
DOC_000408,APP_000096,Formblatt 3,Eltern,Received,2024-09-24 09:36:02,True,False,False
DOC_000409,APP_000096,Einkommensnachweis Eltern,Eltern,Received,2024-09-08 06:52:45,True,False,False
DOC_000410,APP_000096,Mietbescheinigung,Student,Received,2024-09-24 09:36:02,True,False,False
DOC_000411,APP_000097,Formblatt 1,Student,Received,2024-10-06 05:54:01,True,False,False
DOC_000412,APP_000097,Immatrikulationsbescheinigung,Student,Received,2024-10-06 05:54:01,True,False,False
DOC_000413,APP_000097,Formblatt 3,Eltern,Received,2024-10-26 01:48:32,True,False,False
DOC_000414,APP_000097,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 10:46:09,True,False,False
DOC_000415,APP_000098,Formblatt 1,Student,Received,2024-10-01 20:59:34,True,False,False
DOC_000416,APP_000098,Immatrikulationsbescheinigung,Student,Received,2024-09-13 15:58:52,True,False,False
DOC_000417,APP_000099,Formblatt 1,Student,Received,2024-10-08 02:37:16,True,False,False
DOC_000418,APP_000099,Immatrikulationsbescheinigung,Student,Received,2024-09-19 00:17:27,True,False,False
DOC_000419,APP_000099,Formblatt 3,Eltern,Received,2024-09-19 00:17:27,True,False,False
DOC_000420,APP_000099,Einkommensnachweis Eltern,Eltern,Received,2024-09-19 00:17:27,True,False,False
DOC_000421,APP_000100,Formblatt 1,Student,Received,2024-09-26 06:08:49,True,False,False
DOC_000422,APP_000100,Immatrikulationsbescheinigung,Student,Received,2024-09-26 06:08:49,True,False,False
DOC_000423,APP_000100,Formblatt 3,Eltern,Received,2024-10-07 07:23:27,True,False,False
DOC_000424,APP_000100,Einkommensnachweis Eltern,Eltern,Received,2024-09-07 08:42:57,True,False,False
DOC_000425,APP_000100,Mietbescheinigung,Student,Received,2024-09-26 06:08:49,True,False,False
DOC_000426,APP_000101,Formblatt 1,Student,Received,2024-09-23 03:05:19,True,False,False
DOC_000427,APP_000101,Immatrikulationsbescheinigung,Student,Received,2024-09-23 03:05:19,True,False,False
DOC_000428,APP_000101,Formblatt 3,Eltern,Received,2024-09-23 03:05:19,True,False,False
DOC_000429,APP_000101,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 03:05:19,True,False,False
DOC_000430,APP_000101,Mietbescheinigung,Student,Received,2024-09-23 03:05:19,True,False,False
DOC_000431,APP_000102,Formblatt 1,Student,Received,2024-10-01 17:43:28,True,False,False
DOC_000432,APP_000102,Immatrikulationsbescheinigung,Student,Received,2024-10-01 17:43:28,True,False,False
DOC_000433,APP_000102,Formblatt 3,Eltern,Received,2024-10-14 14:01:02,True,False,False
DOC_000434,APP_000102,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 01:54:38,True,False,False
DOC_000435,APP_000103,Formblatt 1,Student,Received,2024-09-26 13:44:30,True,False,False
DOC_000436,APP_000103,Immatrikulationsbescheinigung,Student,Received,2024-09-26 13:44:30,True,False,False
DOC_000437,APP_000103,Formblatt 3,Eltern,Received,2024-09-26 13:44:30,True,False,False
DOC_000438,APP_000103,Einkommensnachweis Eltern,Eltern,Received,2024-09-11 07:35:57,True,False,False
DOC_000439,APP_000103,Mietbescheinigung,Student,Received,2024-10-06 22:17:00,True,False,False
DOC_000440,APP_000104,Formblatt 1,Student,Received,2024-09-26 20:48:46,True,False,False
DOC_000441,APP_000104,Immatrikulationsbescheinigung,Student,Received,2024-09-26 20:48:46,True,False,False
DOC_000442,APP_000104,Formblatt 3,Eltern,Received,2024-09-26 20:48:46,True,False,False
DOC_000443,APP_000104,Einkommensnachweis Eltern,Eltern,Received,2024-09-08 19:24:05,True,False,False
DOC_000444,APP_000104,Mietbescheinigung,Student,Received,2024-09-26 20:48:46,True,False,False
DOC_000445,APP_000105,Formblatt 1,Student,Received,2024-09-17 10:14:40,True,False,False
DOC_000446,APP_000105,Immatrikulationsbescheinigung,Student,Received,2024-09-17 10:14:40,True,False,False
DOC_000447,APP_000105,Formblatt 3,Eltern,Received,2024-09-17 10:14:40,True,False,False
DOC_000448,APP_000105,Einkommensnachweis Eltern,Eltern,Received,2024-09-06 07:01:37,True,False,False
DOC_000449,APP_000105,Mietbescheinigung,Student,Received,2024-09-26 12:22:09,True,False,False
DOC_000450,APP_000106,Formblatt 1,Student,Received,2024-09-21 23:01:29,True,False,False
DOC_000451,APP_000106,Immatrikulationsbescheinigung,Student,Received,2024-09-21 23:01:29,True,False,False
DOC_000452,APP_000106,Formblatt 3,Eltern,Received,2024-09-21 23:01:29,True,False,False
DOC_000453,APP_000106,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 03:40:58,True,False,False
DOC_000454,APP_000107,Formblatt 1,Student,Received,2024-09-19 05:33:40,True,False,False
DOC_000455,APP_000107,Immatrikulationsbescheinigung,Student,Received,2024-09-19 05:33:40,True,False,False
DOC_000456,APP_000107,Formblatt 3,Eltern,Received,2024-09-19 05:33:40,True,False,False
DOC_000457,APP_000107,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 11:06:33,True,False,False
DOC_000458,APP_000107,Mietbescheinigung,Student,Received,2024-09-19 05:33:40,True,False,False
DOC_000459,APP_000108,Formblatt 1,Student,Received,2024-09-23 09:16:42,True,False,False
DOC_000460,APP_000108,Immatrikulationsbescheinigung,Student,Received,2024-09-23 09:16:42,True,False,False
DOC_000461,APP_000108,Formblatt 3,Eltern,Received,2024-09-23 09:16:42,True,False,False
DOC_000462,APP_000108,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 08:34:23,True,False,False
DOC_000463,APP_000108,Mietbescheinigung,Student,Received,2024-09-23 09:16:42,True,False,False
DOC_000464,APP_000109,Formblatt 1,Student,Received,2024-09-28 20:43:04,True,False,False
DOC_000465,APP_000109,Immatrikulationsbescheinigung,Student,Received,2024-09-28 20:43:04,True,False,False
DOC_000466,APP_000109,Formblatt 3,Eltern,Received,2024-09-28 20:43:04,True,False,False
DOC_000467,APP_000109,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 07:48:55,True,False,False
DOC_000468,APP_000110,Formblatt 1,Student,Received,2024-09-26 08:57:32,True,False,False
DOC_000469,APP_000110,Immatrikulationsbescheinigung,Student,Received,2024-09-26 08:57:32,True,False,False
DOC_000470,APP_000110,Formblatt 3,Eltern,Received,2024-09-26 08:57:32,True,False,False
DOC_000471,APP_000110,Einkommensnachweis Eltern,Eltern,Received,2024-09-08 18:08:01,True,False,False
DOC_000472,APP_000110,Mietbescheinigung,Student,Received,2024-10-03 20:00:59,True,False,False
DOC_000473,APP_000111,Formblatt 1,Student,Received,2024-09-14 09:54:16,True,False,False
DOC_000474,APP_000111,Immatrikulationsbescheinigung,Student,Received,2024-09-14 09:54:16,True,False,False
